metric,variant,x,mean,sem,n_seeds
episode/collective_reward_mean,IPPO,6241.2040133779265,2.594477033975833,0.04553217482450191,3
episode/collective_reward_mean,IPPO,6290.9698996655525,2.5465450052238494,0.09515549893245866,3
episode/collective_reward_mean,IPPO,6340.735785953178,2.506169082287041,0.1526786116549169,3
episode/collective_reward_mean,IPPO,6390.501672240803,2.493300518491511,0.16263868664077502,3
episode/collective_reward_mean,IPPO,6440.267558528429,2.4614377209797076,0.16820371731352357,3
episode/collective_reward_mean,IPPO,6490.033444816054,2.409804947712313,0.17179192584322703,3
episode/collective_reward_mean,IPPO,6539.799331103679,2.379925053354255,0.15656332676005702,3
episode/collective_reward_mean,IPPO,6589.565217391305,2.413973437809655,0.10500834516203589,3
episode/collective_reward_mean,IPPO,6639.33110367893,2.453269647970074,0.09320831662999852,3
episode/collective_reward_mean,IPPO,6689.096989966555,2.4869304955824902,0.12265501682354739,3
episode/collective_reward_mean,IPPO,6738.862876254181,2.521816073269227,0.15285286343419036,3
episode/collective_reward_mean,IPPO,6788.628762541806,2.5649824031588606,0.14534409744179763,3
episode/collective_reward_mean,IPPO,6838.394648829431,2.621418427402563,0.1483139022348984,3
